年,月,日,時分,気温,地中温度,土壌水分,照度,EC
2024,05,13,16:21,19.5,18.0,16.1,17303,0.00
2024,05,13,16:31,17.5,18.0,16.0,19376,0.00
2024,05,13,16:41,18.5,18.1,16.2,16104,0.00
2024,05,13,16:51,17.1,18.1,16.0,16387,0.00
2024,05,13,17:01,17.6,18.2,16.2,19595,0.00
2024,05,13,17:11,17.5,18.2,16.2,24873,0.00
2024,05,13,17:21,17.1,18.3,16.2,14352,0.00
2024,05,13,17:31,16.4,18.3,16.1,18886,0.00
2024,05,13,17:41,15.6,18.3,16.1,5472,0.00
2024,05,13,17:51,14.8,18.4,16.2,7052,0.00
2024,05,13,18:01,14.2,18.4,16.1,4351,0.00
2024,05,13,18:11,13.5,18.4,16.1,3881,0.00
2024,05,13,18:21,12.8,18.4,16.2,3226,0.00
2024,05,13,18:41,11.7,18.4,16.2,2867,0.00
2024,05,13,18:51,10.9,18.4,16.2,1296,0.00
2024,05,13,19:01,10.8,18.3,16.3,390,0.00
2024,05,13,19:11,10.5,18.3,16.2,75,0.00
2024,05,13,19:21,9.2,18.3,16.1,14,0.00
2024,05,13,19:31,8.9,18.3,16.1,0,0.00
2024,05,13,19:41,9.2,18.2,16.2,0,0.00
2024,05,13,19:51,8.9,18.1,16.2,0,0.00
2024,05,13,20:01,8.9,18.1,16.2,0,0.00
2024,05,13,20:11,9.0,18.1,16.2,0,0.00
2024,05,13,20:21,8.0,18.0,16.2,0,0.00
2024,05,13,20:31,7.6,18.0,16.1,0,0.00
2024,05,13,20:41,7.6,17.9,16.2,0,0.00
2024,05,13,20:51,7.8,17.8,16.2,0,0.00
2024,05,13,21:01,6.8,17.8,16.1,0,0.00
2024,05,13,21:11,7.6,17.7,16.1,0,0.00
2024,05,13,21:21,7.5,17.6,16.2,0,0.00
2024,05,13,21:31,7.4,17.6,16.4,0,0.00
2024,05,13,21:41,6.5,17.5,16.3,0,0.00
2024,05,13,21:51,6.8,17.5,16.3,0,0.00
2024,05,13,22:01,6.7,17.4,16.3,0,0.00
2024,05,13,22:11,6.8,17.3,16.4,0,0.00
2024,05,13,22:21,7.0,17.3,16.4,0,0.00
2024,05,13,22:31,6.8,17.2,16.4,0,0.00
2024,05,13,22:41,7.0,17.2,16.3,0,0.00
2024,05,13,22:51,6.6,17.1,16.4,0,0.00
2024,05,13,23:01,6.5,17.1,16.5,0,0.00
2024,05,13,23:11,6.2,17.0,16.5,0,0.00
2024,05,13,23:21,6.2,17.0,16.6,0,0.00
2024,05,13,23:31,6.3,16.9,16.5,0,0.00
2024,05,13,23:41,6.0,16.8,16.5,0,0.00
2024,05,13,23:51,5.8,16.8,16.5,0,0.00
2024,05,14,00:01,5.8,16.7,16.5,0,0.00
2024,05,14,00:11,4.9,16.7,16.6,0,0.00
2024,05,14,00:21,4.6,16.6,16.4,0,0.00
2024,05,14,00:31,5.1,16.6,16.5,0,0.00
2024,05,14,00:41,5.1,16.5,16.5,0,0.00
2024,05,14,00:51,5.3,16.5,16.6,0,0.00
2024,05,14,01:01,5.5,16.4,16.6,0,0.00
2024,05,14,01:11,5.4,16.3,16.5,0,0.00
2024,05,14,01:21,5.0,16.3,16.6,0,0.00
2024,05,14,01:31,5.4,16.3,16.7,0,0.00
2024,05,14,01:41,5.4,16.2,16.7,0,0.00
2024,05,14,01:51,5.9,16.1,16.7,0,0.00
2024,05,14,02:01,5.6,16.1,16.7,0,0.00
2024,05,14,02:11,5.8,16.1,16.8,0,0.00
2024,05,14,02:21,6.0,16.0,16.8,0,0.00
2024,05,14,02:31,5.5,16.0,16.8,0,0.00
2024,05,14,02:41,5.4,15.9,16.8,0,0.00
2024,05,14,02:51,5.0,15.9,16.7,0,0.00
2024,05,14,03:01,4.9,15.8,17.0,0,0.00
2024,05,14,03:11,4.6,15.8,17.0,0,0.00
2024,05,14,03:21,4.5,15.7,17.1,0,0.00
2024,05,14,03:31,4.2,15.7,17.0,0,0.00
2024,05,14,03:41,4.2,15.6,17.1,0,0.00
2024,05,14,03:51,4.4,15.6,17.0,0,0.00
2024,05,14,04:01,4.3,15.6,17.0,0,0.00
2024,05,14,04:11,4.3,15.5,17.2,0,0.00
2024,05,14,04:21,4.4,15.5,17.2,0,0.00
2024,05,14,04:31,4.5,15.4,17.2,0,0.00
2024,05,14,04:41,4.8,15.4,17.3,7,0.00
2024,05,14,04:51,4.9,15.3,17.3,44,0.00
2024,05,14,05:01,5.4,15.3,17.4,242,0.00
2024,05,14,05:11,5.5,15.3,17.2,704,0.00
2024,05,14,05:21,5.3,15.2,17.4,1341,0.00
2024,05,14,05:31,4.7,15.1,17.4,1998,0.00
2024,05,14,05:41,4.4,15.1,17.4,2599,0.00
2024,05,14,05:51,4.5,15.1,17.4,3233,0.00
2024,05,14,06:01,5.1,15.1,17.3,4841,0.00
2024,05,14,06:11,5.5,15.0,17.6,6173,0.00
2024,05,14,06:21,5.9,15.0,17.5,5106,0.00
2024,05,14,06:31,6.6,15.0,17.5,10458,0.00
2024,05,14,06:41,6.9,14.9,17.4,11930,0.00
2024,05,14,06:51,7.9,14.9,17.6,12655,0.00
2024,05,14,07:01,8.9,14.8,17.6,19338,0.00
2024,05,14,07:11,9.7,14.8,17.6,17201,0.00
2024,05,14,07:21,11.1,14.8,17.5,46634,0.00
2024,05,14,07:31,12.6,14.8,17.7,21628,0.00
2024,05,14,07:41,14.2,14.8,17.6,21300,0.00
2024,05,14,07:51,15.1,14.8,17.7,22660,0.00
2024,05,14,08:01,15.5,14.8,17.7,21855,0.00
2024,05,14,08:11,17.3,14.8,17.6,83061,0.00
2024,05,14,08:21,18.3,14.8,17.6,95632,0.00
2024,05,14,08:31,18.3,14.8,17.7,84406,0.00
2024,05,14,08:41,20.1,14.9,17.7,86861,0.00
2024,05,14,08:51,21.2,14.9,17.7,94762,0.00
2024,05,14,09:01,21.5,15.0,17.8,100025,0.00
2024,05,14,09:11,23.3,15.1,17.9,104550,0.00
2024,05,14,09:21,23.5,15.1,17.8,108606,0.00
2024,05,14,09:31,25.6,15.3,17.9,121208,0.00
2024,05,14,09:41,25.9,15.3,17.8,125032,0.00
2024,05,14,09:51,26.4,15.5,17.7,123067,0.00
2024,05,14,10:01,27.3,15.6,17.8,132546,0.00
2024,05,14,10:11,27.4,15.7,17.8,128090,0.00
2024,05,14,10:21,28.4,15.8,17.7,131590,0.00
2024,05,14,10:31,29.3,16.0,17.8,127028,0.00
2024,05,14,10:41,28.4,16.1,17.8,128663,0.00
2024,05,14,10:51,28.7,16.2,17.7,123583,0.00
2024,05,14,11:01,28.4,16.4,17.8,121432,0.00
2024,05,14,11:11,30.6,16.5,17.8,115345,0.00
2024,05,14,11:21,29.3,16.7,17.7,122277,0.00
2024,05,14,11:31,30.0,16.8,17.7,117484,0.00
2024,05,14,11:41,28.8,17.0,17.7,117075,0.00
2024,05,14,11:51,29.5,17.2,17.7,117253,0.00
2024,05,14,12:01,29.8,17.3,17.5,124373,0.00
2024,05,14,12:11,28.2,17.5,17.5,120657,0.00
2024,05,14,12:21,28.5,17.6,17.5,112962,0.00
2024,05,14,12:31,28.8,17.8,17.5,117824,0.00
2024,05,14,12:41,29.5,18.0,17.5,119880,0.00
2024,05,14,12:51,27.6,18.1,17.5,119976,0.00
2024,05,14,13:01,27.6,18.3,17.4,125245,0.00
2024,05,14,13:11,30.7,18.5,17.4,126578,0.00
2024,05,14,13:21,30.4,18.6,17.4,122656,0.00
2024,05,14,13:31,31.4,18.8,17.3,125966,0.00
2024,05,14,13:41,30.6,19.0,17.4,129873,0.00
2024,05,14,13:51,30.2,19.1,17.2,132654,0.00
2024,05,14,14:01,29.3,19.3,17.2,129875,0.00
2024,05,14,14:11,29.0,19.4,17.2,128369,0.00
2024,05,14,14:21,30.1,19.6,17.2,123624,0.00
2024,05,14,14:31,28.6,19.7,17.1,117486,0.00
2024,05,14,14:41,29.2,19.8,17.1,107344,0.00
2024,05,14,14:51,27.2,20.0,17.2,100092,0.00
2024,05,14,15:01,28.2,20.1,17.1,94794,0.00
2024,05,14,15:11,27.3,20.2,17.1,90265,0.00
2024,05,14,15:21,26.5,20.3,17.2,87630,0.00
2024,05,14,15:31,26.1,20.5,17.0,80084,0.00
2024,05,14,15:41,26.1,20.6,17.0,72468,0.00
2024,05,14,15:51,24.9,20.6,17.1,8558,0.00
2024,05,14,16:01,24.7,20.8,17.1,7829,0.00
2024,05,14,16:21,23.7,20.9,17.0,7370,0.00
2024,05,14,16:31,23.2,21.0,17.0,7142,0.00
2024,05,14,16:41,22.8,21.1,17.0,6856,0.00
2024,05,14,16:51,22.5,21.1,17.1,6554,0.00
2024,05,14,17:01,22.2,21.2,17.0,6345,0.00
2024,05,14,17:11,21.8,21.2,17.1,23613,0.00
2024,05,14,17:21,20.9,21.3,17.1,21657,0.00
2024,05,14,17:31,20.2,21.3,17.0,16494,0.00
2024,05,14,17:41,19.5,21.3,17.1,5100,0.00
2024,05,14,17:51,18.1,21.3,17.1,6177,0.00
2024,05,14,18:01,16.6,21.3,17.0,4216,0.00
2024,05,14,18:11,16.2,21.3,17.0,3727,0.00
2024,05,14,18:21,14.5,21.3,17.0,3180,0.00
2024,05,14,18:31,13.0,21.3,17.1,2504,0.00
2024,05,14,18:41,11.8,21.2,16.9,1740,0.00
2024,05,14,18:51,10.9,21.1,16.9,969,0.00
2024,05,14,19:11,10.1,21.1,17.0,96,0.00
2024,05,14,19:21,9.6,21.0,17.0,3,0.00
2024,05,14,19:30,9.7,20.9,17.0,0,0.00
2024,05,14,19:40,8.6,20.8,17.0,0,0.00
2024,05,14,19:50,8.8,20.8,17.0,0,0.00
2024,05,14,20:00,8.8,20.6,17.1,0,0.00
2024,05,14,20:10,7.7,20.6,17.2,0,0.00
2024,05,14,20:20,8.4,20.5,17.1,0,0.00
2024,05,14,20:30,9.2,20.4,17.2,0,0.00
2024,05,14,20:40,9.3,20.3,17.2,0,0.00
2024,05,14,20:50,9.0,20.2,17.2,0,0.00
2024,05,14,21:00,9.7,20.1,17.0,0,0.00
2024,05,14,21:10,10.2,20.0,17.2,0,0.00
2024,05,14,21:20,10.2,19.9,17.3,0,0.00
2024,05,14,21:30,10.3,19.8,17.2,0,0.00
2024,05,14,21:40,9.6,19.8,17.2,0,0.00
2024,05,14,21:50,9.8,19.6,17.1,0,0.00
2024,05,14,22:00,9.5,19.6,17.2,0,0.00
2024,05,14,22:10,10.1,19.5,17.2,0,0.00
2024,05,14,22:20,9.9,19.4,17.2,0,0.00
2024,05,14,22:30,10.3,19.3,17.2,0,0.00
2024,05,14,22:40,9.7,19.3,17.3,0,0.00
2024,05,14,22:50,10.1,19.2,17.2,0,0.00
2024,05,14,23:00,10.9,19.1,17.3,0,0.00
2024,05,14,23:10,11.1,19.0,17.3,0,0.00
2024,05,14,23:20,10.3,19.0,17.4,0,0.00
2024,05,14,23:30,10.5,18.8,17.4,0,0.00
2024,05,14,23:40,11.0,18.8,17.3,0,0.00
2024,05,14,23:50,10.6,18.7,17.3,0,0.00
2024,05,15,00:00,10.5,18.6,17.3,0,0.00
2024,05,15,00:10,10.1,18.6,17.3,0,0.00
2024,05,15,00:20,10.7,18.5,17.4,0,0.00
2024,05,15,00:30,10.6,18.5,17.4,0,0.00
2024,05,15,00:40,10.5,18.4,17.3,0,0.00
2024,05,15,00:50,10.3,18.3,17.3,0,0.00
2024,05,15,01:00,10.6,18.3,17.5,0,0.00
2024,05,15,01:10,10.6,18.2,17.5,0,0.00
2024,05,15,01:20,10.5,18.1,17.5,0,0.00
2024,05,15,01:30,10.9,18.1,17.5,0,0.00
2024,05,15,01:40,11.0,18.0,17.4,0,0.00
2024,05,15,01:50,10.4,18.0,17.6,0,0.00
2024,05,15,02:00,10.1,17.9,17.6,0,0.00
2024,05,15,02:10,10.2,17.9,17.5,0,0.00
2024,05,15,02:20,9.8,17.8,17.5,0,0.00
2024,05,15,02:30,9.6,17.8,17.6,0,0.00
2024,05,15,02:50,9.8,17.6,17.6,0,0.00
2024,05,15,03:00,9.7,17.6,17.5,0,0.00
2024,05,15,03:20,9.4,17.5,17.6,0,0.00
2024,05,15,03:30,9.6,17.5,17.7,0,0.00
2024,05,15,03:40,9.7,17.4,17.6,0,0.00
2024,05,15,03:50,9.3,17.4,17.7,0,0.00
2024,05,15,04:00,9.5,17.3,17.7,0,0.00
2024,05,15,04:10,9.0,17.3,17.7,0,0.00
2024,05,15,04:20,8.5,17.2,17.7,0,0.00
2024,05,15,04:40,8.9,17.1,17.7,1,0.00
2024,05,15,04:50,8.9,17.1,17.7,66,0.00
2024,05,15,05:00,9.2,17.1,17.7,234,0.00
2024,05,15,05:10,8.9,17.0,17.7,643,0.00
2024,05,15,05:20,9.3,17.0,17.8,1855,0.00
2024,05,15,05:30,8.7,17.0,17.8,2534,0.00
2024,05,15,05:40,9.0,16.9,17.9,3931,0.00
2024,05,15,05:50,9.3,16.8,17.9,5609,0.00
2024,05,15,06:00,9.0,16.8,17.8,6652,0.00
2024,05,15,06:10,8.7,16.8,17.9,7338,0.00
2024,05,15,06:20,9.0,16.8,17.9,11810,0.00
2024,05,15,06:30,9.8,16.7,17.9,14465,0.00
2024,05,15,06:40,10.0,16.7,17.9,15623,0.00
2024,05,15,06:50,10.8,16.6,18.0,19021,0.00
2024,05,15,07:00,11.3,16.6,18.0,21034,0.00
2024,05,15,07:10,11.7,16.6,18.1,19706,0.00
2024,05,15,07:20,12.0,16.6,18.1,19221,0.00
2024,05,15,07:30,12.4,16.5,18.1,19650,0.00
2024,05,15,07:40,12.5,16.5,18.2,21746,0.00
2024,05,15,07:50,14.4,16.5,18.2,35612,0.00
2024,05,15,08:00,15.2,16.5,18.1,53810,0.00
2024,05,15,08:10,16.8,16.5,18.3,58226,0.00
2024,05,15,08:20,19.8,16.5,18.2,76262,0.00
2024,05,15,08:30,21.7,16.5,18.2,80378,0.00
2024,05,15,08:40,22.6,16.5,18.1,68638,0.00
2024,05,15,08:50,23.1,16.5,18.2,61817,0.00
2024,05,15,09:00,24.0,16.6,18.2,86857,0.00
2024,05,15,09:10,24.8,16.6,18.2,111210,0.00
2024,05,15,09:20,26.0,16.7,18.3,113349,0.00
2024,05,15,09:30,27.1,16.8,18.4,124443,0.00
2024,05,15,09:40,27.9,16.8,18.3,130604,0.00
2024,05,15,09:50,28.3,16.9,18.3,123809,0.00
2024,05,15,10:00,28.4,17.0,18.3,133388,0.00
2024,05,15,10:10,29.9,17.1,18.3,123761,0.00
2024,05,15,10:20,28.6,17.2,18.2,135919,0.00
2024,05,15,10:30,28.6,17.3,18.2,136043,0.00
2024,05,15,10:40,29.5,17.5,18.2,125951,0.00
2024,05,15,10:50,28.8,17.6,18.2,122466,0.00
2024,05,15,11:00,29.6,17.8,18.1,123715,0.00
2024,05,15,11:10,30.5,17.9,18.2,137590,0.00
2024,05,15,11:20,31.4,18.1,18.2,124919,0.00
2024,05,15,11:30,28.9,18.2,18.1,116851,0.00
2024,05,15,11:40,26.9,18.3,17.9,62491,0.00
2024,05,15,11:50,26.7,18.5,18.0,73219,0.00
2024,05,15,12:00,25.7,18.6,17.9,67273,0.00
2024,05,15,12:10,25.5,18.8,18.0,58162,0.00
2024,05,15,12:20,24.6,19.0,17.9,106645,0.00
2024,05,15,12:30,28.7,19.1,17.9,111153,0.00
2024,05,15,12:40,29.8,19.2,18.0,94892,0.00
2024,05,15,12:50,29.5,19.3,18.0,137303,0.00
2024,05,15,13:00,30.1,19.5,18.0,127899,0.00
2024,05,15,13:10,30.7,19.5,18.1,77365,0.00
2024,05,15,13:20,30.9,19.6,18.0,132674,0.00
2024,05,15,13:30,27.8,19.8,18.0,68235,0.00
2024,05,15,13:40,28.8,19.8,18.0,72508,0.00
2024,05,15,13:50,28.4,20.0,18.1,71970,0.00
2024,05,15,14:00,28.4,20.1,18.0,74336,0.00
2024,05,15,14:10,26.7,20.2,18.0,68189,0.00
2024,05,15,14:20,26.8,20.3,18.0,64788,0.00
2024,05,15,14:30,27.6,20.4,18.0,62037,0.00
2024,05,15,14:40,25.7,20.5,17.9,36289,0.00
2024,05,15,14:50,25.1,20.6,17.8,47890,0.00
2024,05,15,15:00,24.5,20.6,17.9,35383,0.00
2024,05,15,15:10,24.4,20.8,17.9,37723,0.00
2024,05,15,15:20,25.2,20.8,17.8,49583,0.00
2024,05,15,15:30,23.7,20.8,17.9,43005,0.00
2024,05,15,15:40,23.5,20.9,17.9,47080,0.00
2024,05,15,15:50,23.7,21.0,17.8,30007,0.00
2024,05,15,16:00,22.9,21.0,17.8,30772,0.00
2024,05,15,16:10,22.1,21.0,17.8,24947,0.00
2024,05,15,16:20,21.2,21.1,17.9,26122,0.00
2024,05,15,16:30,20.9,21.1,17.8,26412,0.00
2024,05,15,16:40,20.9,21.1,17.8,23234,0.00
2024,05,15,16:50,22.2,21.1,17.9,25622,0.00
2024,05,15,17:00,21.5,21.1,17.8,18790,0.00
2024,05,15,17:10,20.6,21.1,17.9,18636,0.00
2024,05,15,17:20,20.0,21.1,17.9,13538,0.00
2024,05,15,17:30,19.3,21.1,17.7,10661,0.00
2024,05,15,17:40,18.6,21.1,17.8,8776,0.00
2024,05,15,17:50,18.4,21.1,17.7,7609,0.00
2024,05,15,18:00,17.8,21.1,17.8,6221,0.00
2024,05,15,18:10,17.4,21.1,17.9,5699,0.00
2024,05,15,18:20,17.2,21.1,17.8,4279,0.00
2024,05,15,18:30,16.9,21.0,17.7,3890,0.00
2024,05,15,18:40,16.6,21.0,17.8,2479,0.00
2024,05,15,18:50,16.3,21.0,17.9,1344,0.00
2024,05,15,19:00,15.8,21.0,17.7,482,0.00
2024,05,15,19:10,15.4,20.9,17.9,129,0.00
2024,05,15,19:20,15.0,20.8,17.9,22,0.00
2024,05,15,19:30,14.9,20.8,17.7,0,0.00
2024,05,15,19:40,14.7,20.8,17.9,0,0.00
2024,05,15,19:50,14.6,20.7,17.9,0,0.00
2024,05,15,20:00,14.2,20.6,17.9,0,0.00
2024,05,15,20:10,14.6,20.6,18.0,0,0.00
2024,05,15,20:20,14.6,20.5,17.9,0,0.00
2024,05,15,20:30,13.9,20.5,18.0,0,0.00
2024,05,15,20:40,14.4,20.4,18.0,0,0.00
2024,05,15,20:50,14.1,20.3,18.0,0,0.00
2024,05,15,21:00,13.8,20.3,18.0,0,0.00
2024,05,15,21:10,13.8,20.2,18.1,0,0.00
2024,05,15,21:30,13.9,20.1,18.0,0,0.00
2024,05,15,21:40,13.1,20.1,18.0,0,0.00
2024,05,15,21:50,12.6,20.0,18.0,0,0.00
2024,05,15,22:00,12.6,20.0,18.1,0,0.00
2024,05,15,22:10,13.1,19.9,17.9,0,0.00
2024,05,15,22:20,12.8,19.8,18.0,0,0.00
2024,05,15,22:30,13.5,19.8,18.1,0,0.00
2024,05,15,22:40,13.2,19.7,18.1,0,0.00
2024,05,15,22:50,12.9,19.6,18.2,0,0.00
2024,05,15,23:00,12.6,19.6,18.1,0,0.00
2024,05,15,23:20,12.3,19.5,18.1,0,0.00
2024,05,15,23:30,11.7,19.4,18.0,0,0.00
2024,05,15,23:40,11.7,19.3,18.1,0,0.00
2024,05,15,23:50,11.4,19.3,18.2,0,0.00
2024,05,16,00:00,11.4,19.3,18.2,0,0.00
2024,05,16,00:10,11.4,19.2,18.2,0,0.00
2024,05,16,00:20,11.9,19.1,18.3,0,0.00
2024,05,16,00:30,11.0,19.1,18.1,0,0.00
2024,05,16,00:40,10.2,19.1,18.2,0,0.00
2024,05,16,00:50,11.8,19.0,18.1,0,0.00
2024,05,16,01:00,11.7,19.0,18.2,0,0.00
2024,05,16,01:10,13.2,18.9,18.3,0,0.00
2024,05,16,01:20,12.8,18.8,18.2,0,0.00
2024,05,16,01:30,12.9,18.8,18.2,0,0.00
2024,05,16,01:40,13.7,18.8,18.2,0,0.00
2024,05,16,01:50,13.4,18.7,18.2,0,0.00
2024,05,16,02:00,13.2,18.6,18.3,0,0.00
2024,05,16,02:10,13.4,18.6,18.2,0,0.00
2024,05,16,02:20,13.7,18.6,18.3,0,0.00
2024,05,16,02:30,13.8,18.5,18.4,0,0.00
2024,05,16,02:40,13.9,18.5,18.2,0,0.00
2024,05,16,02:50,13.4,18.5,18.2,0,0.00
2024,05,16,03:00,13.6,18.4,18.3,0,0.00
2024,05,16,03:10,13.2,18.4,18.4,0,0.00
2024,05,16,03:20,13.1,18.3,18.3,0,0.00
2024,05,16,03:30,13.0,18.3,18.3,0,0.00
2024,05,16,03:40,13.1,18.3,18.3,0,0.00
2024,05,16,03:50,12.8,18.3,18.3,0,0.00
2024,05,16,04:00,12.5,18.2,18.4,0,0.00
2024,05,16,04:10,12.6,18.2,18.4,0,0.00
2024,05,16,04:20,12.4,18.2,18.2,0,0.00
2024,05,16,04:30,12.1,18.1,18.4,0,0.00
2024,05,16,04:40,11.9,18.1,18.5,7,0.00
2024,05,16,04:50,11.5,18.1,18.4,57,0.00
2024,05,16,05:00,11.3,18.1,18.4,286,0.00
2024,05,16,05:10,11.0,18.1,18.3,784,0.00
2024,05,16,05:20,11.3,18.0,18.2,1082,0.00
2024,05,16,05:30,11.0,18.0,18.3,1988,0.00
2024,05,16,05:40,11.5,18.0,18.3,1000,0.00
2024,05,16,05:50,11.8,17.9,18.3,5640,0.00
2024,05,16,06:00,11.4,17.9,18.2,6804,0.00
2024,05,16,06:10,11.1,17.8,18.3,8772,0.00
2024,05,16,06:20,11.0,17.8,18.3,8448,0.00
2024,05,16,06:30,11.1,17.8,18.2,12074,0.00
2024,05,16,06:40,11.7,17.8,18.3,9244,0.00
2024,05,16,06:50,12.6,17.7,18.3,11984,0.00
2024,05,16,07:00,13.2,17.7,18.3,34286,0.00
2024,05,16,07:10,13.6,17.6,18.3,40722,0.00
2024,05,16,07:20,14.2,17.6,18.2,38411,0.00
2024,05,16,07:30,15.2,17.6,18.2,48412,0.00
2024,05,16,07:40,15.4,17.6,18.2,56841,0.00
2024,05,16,07:50,16.5,17.6,18.3,60480,0.00
2024,05,16,08:00,17.2,17.6,18.3,64224,0.00
2024,05,16,08:10,13.7,17.5,18.2,23404,0.00
2024,05,16,08:20,16.1,17.6,18.2,24349,0.00
2024,05,16,08:30,14.8,17.6,18.2,25134,0.00
2024,05,16,08:40,14.5,17.6,18.2,24262,0.00
2024,05,16,08:50,14.0,17.6,18.2,35338,0.00
2024,05,16,09:00,15.1,17.6,18.3,61329,0.00
2024,05,16,09:10,16.7,17.6,18.2,51509,0.00
2024,05,16,09:20,15.3,17.7,18.1,17628,0.00
2024,05,16,09:30,14.0,17.7,18.0,26795,0.00
2024,05,16,09:40,13.4,17.8,18.2,19872,0.00
2024,05,16,09:50,13.6,17.8,18.2,23474,0.00
2024,05,16,10:00,17.8,17.8,18.2,120436,0.00
2024,05,16,10:10,20.2,17.8,18.3,124277,0.00
2024,05,16,10:20,19.1,17.8,18.3,109764,0.00
2024,05,16,10:30,19.0,17.9,18.2,34506,0.00
2024,05,16,10:40,18.8,17.9,18.0,36520,0.00
2024,05,16,10:50,19.8,18.0,18.2,61675,0.00
2024,05,16,11:00,20.1,18.0,18.3,125775,0.00
2024,05,16,11:10,16.2,18.1,18.0,68623,0.00
2024,05,16,11:20,16.2,18.1,18.1,48736,0.00
2024,05,16,11:30,20.0,18.2,18.1,112962,0.00
2024,05,16,11:40,20.0,18.3,18.1,56493,0.00
2024,05,16,11:50,15.0,18.3,18.1,60704,0.00
2024,05,16,12:00,15.8,18.4,18.1,49494,0.00
2024,05,16,12:10,19.6,18.5,18.0,125653,0.00
2024,05,16,12:20,22.2,18.5,18.2,62957,0.00
2024,05,16,12:30,17.9,18.6,18.0,31017,0.00
2024,05,16,12:40,14.7,18.6,18.1,8833,0.00
2024,05,16,12:50,19.6,18.7,18.0,93025,0.00
2024,05,16,13:00,17.0,18.8,17.9,29477,0.00
2024,05,16,13:10,15.9,18.9,18.0,30691,0.00
2024,05,16,13:20,18.0,19.0,17.9,41179,0.00
2024,05,16,13:30,16.4,19.0,17.8,35148,0.00
2024,05,16,13:40,16.5,19.0,17.9,40938,0.00
2024,05,16,13:50,18.5,19.1,18.0,50899,0.00
2024,05,16,14:00,16.9,19.1,17.9,23985,0.00
2024,05,16,14:10,14.8,19.2,17.9,29540,0.00
2024,05,16,14:12,14.8,19.2,17.9,29540,0.00
2024,05,16,14:20,15.4,19.2,17.9,37937,0.00
2024,05,16,14:30,15.0,19.2,17.9,111111,0.00
2024,05,16,14:40,17.6,19.3,18.0,109290,0.00
2024,05,16,14:50,17.8,19.3,18.0,105742,0.00
2024,05,16,15:00,17.5,19.3,18.1,58184,0.00
2024,05,16,15:10,18.7,19.3,18.0,99890,0.00
2024,05,16,15:20,17.3,19.3,17.9,20951,0.00
2024,05,16,15:30,16.2,19.4,17.9,15066,0.00
2024,05,16,15:40,16.0,19.4,17.9,30110,0.00
2024,05,16,15:50,15.1,19.5,18.0,19637,0.00
2024,05,16,16:00,14.8,19.5,18.0,12378,0.00
2024,05,16,16:10,14.1,19.5,17.8,14228,0.00
2024,05,16,16:20,14.3,19.5,17.9,14548,0.00
2024,05,16,16:30,14.4,19.5,18.1,13965,0.00
2024,05,16,16:40,14.3,19.6,17.9,10217,0.00
2024,05,16,16:50,14.9,19.6,18.0,15804,0.00
2024,05,16,17:00,13.9,19.5,17.9,8870,0.00
2024,05,16,17:10,14.3,19.5,17.9,9542,0.00
2024,05,16,17:20,14.1,19.5,18.0,16548,0.00
2024,05,16,17:30,13.9,19.5,18.1,7868,0.00
2024,05,16,17:40,13.4,19.5,18.0,4822,0.00
2024,05,16,17:50,13.0,19.5,18.0,8604,0.00
2024,05,16,18:00,12.7,19.4,17.9,4073,0.00
2024,05,16,18:10,12.2,19.4,17.9,3618,0.00
